province,age_group,sex,reference,year,Periodo,population
30 Murcia,De 15 a 19 años,Mujeres,1 July,2004,1 de julio de 2004,38311
30 Murcia,De 15 a 19 años,Total,1 July,2004,1 de julio de 2004,79341
30 Murcia,De 20 a 24 años,Hombres,1 July,2004,1 de julio de 2004,54419
30 Murcia,De 20 a 24 años,Mujeres,1 July,2004,1 de julio de 2004,49342
30 Murcia,De 20 a 24 años,Total,1 July,2004,1 de julio de 2004,103761
30 Murcia,De 25 a 29 años,Hombres,1 July,2004,1 de julio de 2004,65706
30 Murcia,De 25 a 29 años,Mujeres,1 July,2004,1 de julio de 2004,57346
30 Murcia,De 25 a 29 años,Total,1 July,2004,1 de julio de 2004,123051
30 Murcia,De 30 a 34 años,Hombres,1 July,2004,1 de julio de 2004,61697
30 Murcia,De 30 a 34 años,Mujeres,1 July,2004,1 de julio de 2004,55011
30 Murcia,De 30 a 34 años,Total,1 July,2004,1 de julio de 2004,116708
30 Murcia,De 35 a 39 años,Hombres,1 July,2004,1 de julio de 2004,57380
30 Murcia,De 35 a 39 años,Mujeres,1 July,2004,1 de julio de 2004,53375
30 Murcia,De 35 a 39 años,Total,1 July,2004,1 de julio de 2004,110755
30 Murcia,De 40 a 44 años,Hombres,1 July,2004,1 de julio de 2004,48908
30 Murcia,De 40 a 44 años,Mujeres,1 July,2004,1 de julio de 2004,47030
30 Murcia,De 40 a 44 años,Total,1 July,2004,1 de julio de 2004,95939
30 Murcia,De 45 a 49 años,Hombres,1 July,2004,1 de julio de 2004,40169
30 Murcia,De 45 a 49 años,Mujeres,1 July,2004,1 de julio de 2004,39565
30 Murcia,De 45 a 49 años,Total,1 July,2004,1 de julio de 2004,79735
30 Murcia,De 5 a 9 años,Hombres,1 July,2004,1 de julio de 2004,36381
30 Murcia,De 5 a 9 años,Mujeres,1 July,2004,1 de julio de 2004,34446
30 Murcia,De 5 a 9 años,Total,1 July,2004,1 de julio de 2004,70827
30 Murcia,De 50 a 54 años,Hombres,1 July,2004,1 de julio de 2004,32883
30 Murcia,De 50 a 54 años,Mujeres,1 July,2004,1 de julio de 2004,33286
30 Murcia,De 50 a 54 años,Total,1 July,2004,1 de julio de 2004,66169
30 Murcia,De 55 a 59 años,Hombres,1 July,2004,1 de julio de 2004,29924
30 Murcia,De 55 a 59 años,Mujeres,1 July,2004,1 de julio de 2004,31547
30 Murcia,De 55 a 59 años,Total,1 July,2004,1 de julio de 2004,61472
30 Murcia,De 60 a 64 años,Hombres,1 July,2004,1 de julio de 2004,24504
30 Murcia,De 60 a 64 años,Mujeres,1 July,2004,1 de julio de 2004,26715
30 Murcia,De 60 a 64 años,Total,1 July,2004,1 de julio de 2004,51220
30 Murcia,De 65 a 69 años,Hombres,1 July,2004,1 de julio de 2004,23943
30 Murcia,De 65 a 69 años,Mujeres,1 July,2004,1 de julio de 2004,27069
30 Murcia,De 65 a 69 años,Total,1 July,2004,1 de julio de 2004,51012
30 Murcia,De 70 a 74 años,Hombres,1 July,2004,1 de julio de 2004,22697
30 Murcia,De 70 a 74 años,Mujeres,1 July,2004,1 de julio de 2004,27292
30 Murcia,De 70 a 74 años,Total,1 July,2004,1 de julio de 2004,49989
30 Murcia,De 75 a 79 años,Hombres,1 July,2004,1 de julio de 2004,16833
30 Murcia,De 75 a 79 años,Mujeres,1 July,2004,1 de julio de 2004,22536
30 Murcia,De 75 a 79 años,Total,1 July,2004,1 de julio de 2004,39369
30 Murcia,De 80 a 84 años,Hombres,1 July,2004,1 de julio de 2004,9382
30 Murcia,De 80 a 84 años,Mujeres,1 July,2004,1 de julio de 2004,14647
30 Murcia,De 80 a 84 años,Total,1 July,2004,1 de julio de 2004,24029
30 Murcia,De 85 a 89 años,Hombres,1 July,2004,1 de julio de 2004,3547
30 Murcia,De 85 a 89 años,Mujeres,1 July,2004,1 de julio de 2004,7107
30 Murcia,De 85 a 89 años,Total,1 July,2004,1 de julio de 2004,10654
30 Murcia,Todas las edades,Hombres,1 July,2004,1 de julio de 2004,649589
30 Murcia,Todas las edades,Mujeres,1 July,2004,1 de julio de 2004,642359
30 Murcia,Todas las edades,Total,1 July,2004,1 de julio de 2004,1291948
31 Navarra,90 y más años,Hombres,1 July,2004,1 de julio de 2004,1135
31 Navarra,90 y más años,Mujeres,1 July,2004,1 de julio de 2004,3248
31 Navarra,90 y más años,Total,1 July,2004,1 de julio de 2004,4384
31 Navarra,De 0 a 4 años,Hombres,1 July,2004,1 de julio de 2004,15224
31 Navarra,De 0 a 4 años,Mujeres,1 July,2004,1 de julio de 2004,14471
31 Navarra,De 0 a 4 años,Total,1 July,2004,1 de julio de 2004,29695
31 Navarra,De 10 a 14 años,Hombres,1 July,2004,1 de julio de 2004,13457
31 Navarra,De 10 a 14 años,Mujeres,1 July,2004,1 de julio de 2004,12500
31 Navarra,De 10 a 14 años,Total,1 July,2004,1 de julio de 2004,25957
31 Navarra,De 15 a 19 años,Hombres,1 July,2004,1 de julio de 2004,14644
31 Navarra,De 15 a 19 años,Mujeres,1 July,2004,1 de julio de 2004,13654
31 Navarra,De 15 a 19 años,Total,1 July,2004,1 de julio de 2004,28298
31 Navarra,De 20 a 24 años,Hombres,1 July,2004,1 de julio de 2004,19242
31 Navarra,De 20 a 24 años,Mujeres,1 July,2004,1 de julio de 2004,18289
31 Navarra,De 20 a 24 años,Total,1 July,2004,1 de julio de 2004,37532
31 Navarra,De 25 a 29 años,Hombres,1 July,2004,1 de julio de 2004,25283
31 Navarra,De 25 a 29 años,Mujeres,1 July,2004,1 de julio de 2004,23376
31 Navarra,De 25 a 29 años,Total,1 July,2004,1 de julio de 2004,48658
31 Navarra,De 30 a 34 años,Hombres,1 July,2004,1 de julio de 2004,26006
31 Navarra,De 30 a 34 años,Mujeres,1 July,2004,1 de julio de 2004,23600
31 Navarra,De 30 a 34 años,Total,1 July,2004,1 de julio de 2004,49606
31 Navarra,De 35 a 39 años,Hombres,1 July,2004,1 de julio de 2004,25031
31 Navarra,De 35 a 39 años,Mujeres,1 July,2004,1 de julio de 2004,23128
31 Navarra,De 35 a 39 años,Total,1 July,2004,1 de julio de 2004,48159
31 Navarra,De 40 a 44 años,Hombres,1 July,2004,1 de julio de 2004,23237
31 Navarra,De 40 a 44 años,Mujeres,1 July,2004,1 de julio de 2004,21766
31 Navarra,De 40 a 44 años,Total,1 July,2004,1 de julio de 2004,45003
31 Navarra,De 45 a 49 años,Hombres,1 July,2004,1 de julio de 2004,20559
31 Navarra,De 45 a 49 años,Mujeres,1 July,2004,1 de julio de 2004,19655
31 Navarra,De 45 a 49 años,Total,1 July,2004,1 de julio de 2004,40214
31 Navarra,De 5 a 9 años,Hombres,1 July,2004,1 de julio de 2004,13822
31 Navarra,De 5 a 9 años,Mujeres,1 July,2004,1 de julio de 2004,13155
31 Navarra,De 5 a 9 años,Total,1 July,2004,1 de julio de 2004,26978
31 Navarra,De 50 a 54 años,Hombres,1 July,2004,1 de julio de 2004,18078
31 Navarra,De 50 a 54 años,Mujeres,1 July,2004,1 de julio de 2004,17527
31 Navarra,De 50 a 54 años,Total,1 July,2004,1 de julio de 2004,35605
31 Navarra,De 55 a 59 años,Hombres,1 July,2004,1 de julio de 2004,17187
31 Navarra,De 55 a 59 años,Mujeres,1 July,2004,1 de julio de 2004,17167
31 Navarra,De 55 a 59 años,Total,1 July,2004,1 de julio de 2004,34354
31 Navarra,De 60 a 64 años,Hombres,1 July,2004,1 de julio de 2004,13940
31 Navarra,De 60 a 64 años,Mujeres,1 July,2004,1 de julio de 2004,14015
31 Navarra,De 60 a 64 años,Total,1 July,2004,1 de julio de 2004,27955
31 Navarra,De 65 a 69 años,Hombres,1 July,2004,1 de julio de 2004,11871
31 Navarra,De 65 a 69 años,Mujeres,1 July,2004,1 de julio de 2004,12913
31 Navarra,De 65 a 69 años,Total,1 July,2004,1 de julio de 2004,24784
31 Navarra,De 70 a 74 años,Hombres,1 July,2004,1 de julio de 2004,12047
31 Navarra,De 70 a 74 años,Mujeres,1 July,2004,1 de julio de 2004,14062
31 Navarra,De 70 a 74 años,Total,1 July,2004,1 de julio de 2004,26109
31 Navarra,De 75 a 79 años,Hombres,1 July,2004,1 de julio de 2004,9525
31 Navarra,De 75 a 79 años,Mujeres,1 July,2004,1 de julio de 2004,12701
31 Navarra,De 75 a 79 años,Total,1 July,2004,1 de julio de 2004,22225
31 Navarra,De 80 a 84 años,Hombres,1 July,2004,1 de julio de 2004,6212
31 Navarra,De 80 a 84 años,Mujeres,1 July,2004,1 de julio de 2004,9869
31 Navarra,De 80 a 84 años,Total,1 July,2004,1 de julio de 2004,16081
31 Navarra,De 85 a 89 años,Hombres,1 July,2004,1 de julio de 2004,2520
31 Navarra,De 85 a 89 años,Mujeres,1 July,2004,1 de julio de 2004,5664
31 Navarra,De 85 a 89 años,Total,1 July,2004,1 de julio de 2004,8183
31 Navarra,Todas las edades,Hombres,1 July,2004,1 de julio de 2004,289020
31 Navarra,Todas las edades,Mujeres,1 July,2004,1 de julio de 2004,290761
31 Navarra,Todas las edades,Total,1 July,2004,1 de julio de 2004,579781
32 Ourense,90 y más años,Hombres,1 July,2004,1 de julio de 2004,1311
32 Ourense,90 y más años,Mujeres,1 July,2004,1 de julio de 2004,3263
32 Ourense,90 y más años,Total,1 July,2004,1 de julio de 2004,4574
32 Ourense,De 0 a 4 años,Hombres,1 July,2004,1 de julio de 2004,4901
32 Ourense,De 0 a 4 años,Mujeres,1 July,2004,1 de julio de 2004,4665
32 Ourense,De 0 a 4 años,Total,1 July,2004,1 de julio de 2004,9565
32 Ourense,De 10 a 14 años,Hombres,1 July,2004,1 de julio de 2004,6540
32 Ourense,De 10 a 14 años,Mujeres,1 July,2004,1 de julio de 2004,6116
32 Ourense,De 10 a 14 años,Total,1 July,2004,1 de julio de 2004,12657
32 Ourense,De 15 a 19 años,Hombres,1 July,2004,1 de julio de 2004,7841
32 Ourense,De 15 a 19 años,Mujeres,1 July,2004,1 de julio de 2004,7560
32 Ourense,De 15 a 19 años,Total,1 July,2004,1 de julio de 2004,15401
32 Ourense,De 20 a 24 años,Hombres,1 July,2004,1 de julio de 2004,10257
32 Ourense,De 20 a 24 años,Mujeres,1 July,2004,1 de julio de 2004,9822
32 Ourense,De 20 a 24 años,Total,1 July,2004,1 de julio de 2004,20079
32 Ourense,De 25 a 29 años,Hombres,1 July,2004,1 de julio de 2004,11616
32 Ourense,De 25 a 29 años,Mujeres,1 July,2004,1 de julio de 2004,11572
32 Ourense,De 25 a 29 años,Total,1 July,2004,1 de julio de 2004,23187
32 Ourense,De 30 a 34 años,Hombres,1 July,2004,1 de julio de 2004,10866
32 Ourense,De 30 a 34 años,Mujeres,1 July,2004,1 de julio de 2004,10803
32 Ourense,De 30 a 34 años,Total,1 July,2004,1 de julio de 2004,21669
32 Ourense,De 35 a 39 años,Hombres,1 July,2004,1 de julio de 2004,11043
32 Ourense,De 35 a 39 años,Mujeres,1 July,2004,1 de julio de 2004,11070
32 Ourense,De 35 a 39 años,Total,1 July,2004,1 de julio de 2004,22113
32 Ourense,De 40 a 44 años,Hombres,1 July,2004,1 de julio de 2004,11059
32 Ourense,De 40 a 44 años,Mujeres,1 July,2004,1 de julio de 2004,11285
32 Ourense,De 40 a 44 años,Total,1 July,2004,1 de julio de 2004,22344
32 Ourense,De 45 a 49 años,Hombres,1 July,2004,1 de julio de 2004,10738
32 Ourense,De 45 a 49 años,Mujeres,1 July,2004,1 de julio de 2004,10425
32 Ourense,De 45 a 49 años,Total,1 July,2004,1 de julio de 2004,21164
32 Ourense,De 5 a 9 años,Hombres,1 July,2004,1 de julio de 2004,5294
32 Ourense,De 5 a 9 años,Mujeres,1 July,2004,1 de julio de 2004,4942
32 Ourense,De 5 a 9 años,Total,1 July,2004,1 de julio de 2004,10237
32 Ourense,De 50 a 54 años,Hombres,1 July,2004,1 de julio de 2004,10103
32 Ourense,De 50 a 54 años,Mujeres,1 July,2004,1 de julio de 2004,10212
32 Ourense,De 50 a 54 años,Total,1 July,2004,1 de julio de 2004,20315
32 Ourense,De 55 a 59 años,Hombres,1 July,2004,1 de julio de 2004,10660
32 Ourense,De 55 a 59 años,Mujeres,1 July,2004,1 de julio de 2004,10910
32 Ourense,De 55 a 59 años,Total,1 July,2004,1 de julio de 2004,21570
32 Ourense,De 60 a 64 años,Hombres,1 July,2004,1 de julio de 2004,9759
32 Ourense,De 60 a 64 años,Mujeres,1 July,2004,1 de julio de 2004,10973
32 Ourense,De 60 a 64 años,Total,1 July,2004,1 de julio de 2004,20732
32 Ourense,De 65 a 69 años,Hombres,1 July,2004,1 de julio de 2004,10227
32 Ourense,De 65 a 69 años,Mujeres,1 July,2004,1 de julio de 2004,11686
32 Ourense,De 65 a 69 años,Total,1 July,2004,1 de julio de 2004,21914
32 Ourense,De 70 a 74 años,Hombres,1 July,2004,1 de julio de 2004,11048
32 Ourense,De 70 a 74 años,Mujeres,1 July,2004,1 de julio de 2004,13180
32 Ourense,De 70 a 74 años,Total,1 July,2004,1 de julio de 2004,24228
32 Ourense,De 75 a 79 años,Hombres,1 July,2004,1 de julio de 2004,8547
32 Ourense,De 75 a 79 años,Mujeres,1 July,2004,1 de julio de 2004,11306
32 Ourense,De 75 a 79 años,Total,1 July,2004,1 de julio de 2004,19853
32 Ourense,De 80 a 84 años,Hombres,1 July,2004,1 de julio de 2004,6011
32 Ourense,De 80 a 84 años,Mujeres,1 July,2004,1 de julio de 2004,9198
32 Ourense,De 80 a 84 años,Total,1 July,2004,1 de julio de 2004,15209
32 Ourense,De 85 a 89 años,Hombres,1 July,2004,1 de julio de 2004,2804
32 Ourense,De 85 a 89 años,Mujeres,1 July,2004,1 de julio de 2004,5603
32 Ourense,De 85 a 89 años,Total,1 July,2004,1 de julio de 2004,8407
32 Ourense,Todas las edades,Hombres,1 July,2004,1 de julio de 2004,160625
32 Ourense,Todas las edades,Mujeres,1 July,2004,1 de julio de 2004,174592
32 Ourense,Todas las edades,Total,1 July,2004,1 de julio de 2004,335217
33 Asturias,90 y más años,Hombres,1 July,2004,1 de julio de 2004,2103
33 Asturias,90 y más años,Mujeres,1 July,2004,1 de julio de 2004,6638
33 Asturias,90 y más años,Total,1 July,2004,1 de julio de 2004,8741
33 Asturias,De 0 a 4 años,Hombres,1 July,2004,1 de julio de 2004,17982
33 Asturias,De 0 a 4 años,Mujeres,1 July,2004,1 de julio de 2004,16906
33 Asturias,De 0 a 4 años,Total,1 July,2004,1 de julio de 2004,34888
33 Asturias,De 10 a 14 años,Hombres,1 July,2004,1 de julio de 2004,19443
33 Asturias,De 10 a 14 años,Mujeres,1 July,2004,1 de julio de 2004,18525
33 Asturias,De 10 a 14 años,Total,1 July,2004,1 de julio de 2004,37968
33 Asturias,De 15 a 19 años,Hombres,1 July,2004,1 de julio de 2004,25432
33 Asturias,De 15 a 19 años,Mujeres,1 July,2004,1 de julio de 2004,23864
33 Asturias,De 15 a 19 años,Total,1 July,2004,1 de julio de 2004,49296
33 Asturias,De 20 a 24 años,Hombres,1 July,2004,1 de julio de 2004,34069
33 Asturias,De 20 a 24 años,Mujeres,1 July,2004,1 de julio de 2004,33077
33 Asturias,De 20 a 24 años,Total,1 July,2004,1 de julio de 2004,67145
33 Asturias,De 25 a 29 años,Hombres,1 July,2004,1 de julio de 2004,42764
33 Asturias,De 25 a 29 años,Mujeres,1 July,2004,1 de julio de 2004,40942
33 Asturias,De 25 a 29 años,Total,1 July,2004,1 de julio de 2004,83706
33 Asturias,De 30 a 34 años,Hombres,1 July,2004,1 de julio de 2004,40471
33 Asturias,De 30 a 34 años,Mujeres,1 July,2004,1 de julio de 2004,39798
33 Asturias,De 30 a 34 años,Total,1 July,2004,1 de julio de 2004,80269
33 Asturias,De 35 a 39 años,Hombres,1 July,2004,1 de julio de 2004,39149
33 Asturias,De 35 a 39 años,Mujeres,1 July,2004,1 de julio de 2004,39163
33 Asturias,De 35 a 39 años,Total,1 July,2004,1 de julio de 2004,78312
33 Asturias,De 40 a 44 años,Hombres,1 July,2004,1 de julio de 2004,40640
33 Asturias,De 40 a 44 años,Mujeres,1 July,2004,1 de julio de 2004,41808
33 Asturias,De 40 a 44 años,Total,1 July,2004,1 de julio de 2004,82448
33 Asturias,De 45 a 49 años,Hombres,1 July,2004,1 de julio de 2004,40178
33 Asturias,De 45 a 49 años,Mujeres,1 July,2004,1 de julio de 2004,42301
33 Asturias,De 45 a 49 años,Total,1 July,2004,1 de julio de 2004,82480
33 Asturias,De 5 a 9 años,Hombres,1 July,2004,1 de julio de 2004,17054
33 Asturias,De 5 a 9 años,Mujeres,1 July,2004,1 de julio de 2004,16186
33 Asturias,De 5 a 9 años,Total,1 July,2004,1 de julio de 2004,33239
33 Asturias,De 50 a 54 años,Hombres,1 July,2004,1 de julio de 2004,36825
33 Asturias,De 50 a 54 años,Mujeres,1 July,2004,1 de julio de 2004,37905
33 Asturias,De 50 a 54 años,Total,1 July,2004,1 de julio de 2004,74730
33 Asturias,De 55 a 59 años,Hombres,1 July,2004,1 de julio de 2004,34247
33 Asturias,De 55 a 59 años,Mujeres,1 July,2004,1 de julio de 2004,36831
33 Asturias,De 55 a 59 años,Total,1 July,2004,1 de julio de 2004,71077
33 Asturias,De 60 a 64 años,Hombres,1 July,2004,1 de julio de 2004,25734
33 Asturias,De 60 a 64 años,Mujeres,1 July,2004,1 de julio de 2004,27963
33 Asturias,De 60 a 64 años,Total,1 July,2004,1 de julio de 2004,53698
33 Asturias,De 65 a 69 años,Hombres,1 July,2004,1 de julio de 2004,25557
33 Asturias,De 65 a 69 años,Mujeres,1 July,2004,1 de julio de 2004,30244
33 Asturias,De 65 a 69 años,Total,1 July,2004,1 de julio de 2004,55801
33 Asturias,De 70 a 74 años,Hombres,1 July,2004,1 de julio de 2004,27907
33 Asturias,De 70 a 74 años,Mujeres,1 July,2004,1 de julio de 2004,35291
33 Asturias,De 70 a 74 años,Total,1 July,2004,1 de julio de 2004,63198
33 Asturias,De 75 a 79 años,Hombres,1 July,2004,1 de julio de 2004,21262
33 Asturias,De 75 a 79 años,Mujeres,1 July,2004,1 de julio de 2004,30852
33 Asturias,De 75 a 79 años,Total,1 July,2004,1 de julio de 2004,52115
33 Asturias,De 80 a 84 años,Hombres,1 July,2004,1 de julio de 2004,12923
33 Asturias,De 80 a 84 años,Mujeres,1 July,2004,1 de julio de 2004,22731
33 Asturias,De 80 a 84 años,Total,1 July,2004,1 de julio de 2004,35653
33 Asturias,De 85 a 89 años,Hombres,1 July,2004,1 de julio de 2004,5187
33 Asturias,De 85 a 89 años,Mujeres,1 July,2004,1 de julio de 2004,12194
33 Asturias,De 85 a 89 años,Total,1 July,2004,1 de julio de 2004,17381
33 Asturias,Todas las edades,Hombres,1 July,2004,1 de julio de 2004,508927
33 Asturias,Todas las edades,Mujeres,1 July,2004,1 de julio de 2004,553219
33 Asturias,Todas las edades,Total,1 July,2004,1 de julio de 2004,1062146
34 Palencia,90 y más años,Hombres,1 July,2004,1 de julio de 2004,459
34 Palencia,90 y más años,Mujeres,1 July,2004,1 de julio de 2004,1277
34 Palencia,90 y más años,Total,1 July,2004,1 de julio de 2004,1736
34 Palencia,De 0 a 4 años,Hombres,1 July,2004,1 de julio de 2004,3053
34 Palencia,De 0 a 4 años,Mujeres,1 July,2004,1 de julio de 2004,2905
34 Palencia,De 0 a 4 años,Total,1 July,2004,1 de julio de 2004,5958
34 Palencia,De 10 a 14 años,Hombres,1 July,2004,1 de julio de 2004,3800
34 Palencia,De 10 a 14 años,Mujeres,1 July,2004,1 de julio de 2004,3665
34 Palencia,De 10 a 14 años,Total,1 July,2004,1 de julio de 2004,7465
34 Palencia,De 15 a 19 años,Hombres,1 July,2004,1 de julio de 2004,4760
34 Palencia,De 15 a 19 años,Mujeres,1 July,2004,1 de julio de 2004,4462
34 Palencia,De 15 a 19 años,Total,1 July,2004,1 de julio de 2004,9221
34 Palencia,De 20 a 24 años,Hombres,1 July,2004,1 de julio de 2004,5742
34 Palencia,De 20 a 24 años,Mujeres,1 July,2004,1 de julio de 2004,5471
34 Palencia,De 20 a 24 años,Total,1 July,2004,1 de julio de 2004,11212
34 Palencia,De 25 a 29 años,Hombres,1 July,2004,1 de julio de 2004,6239
34 Palencia,De 25 a 29 años,Mujeres,1 July,2004,1 de julio de 2004,5998
34 Palencia,De 25 a 29 años,Total,1 July,2004,1 de julio de 2004,12237
34 Palencia,De 30 a 34 años,Hombres,1 July,2004,1 de julio de 2004,6089
34 Palencia,De 30 a 34 años,Mujeres,1 July,2004,1 de julio de 2004,5707
34 Palencia,De 30 a 34 años,Total,1 July,2004,1 de julio de 2004,11795
34 Palencia,De 35 a 39 años,Hombres,1 July,2004,1 de julio de 2004,6692
34 Palencia,De 35 a 39 años,Mujeres,1 July,2004,1 de julio de 2004,6309
34 Palencia,De 35 a 39 años,Total,1 July,2004,1 de julio de 2004,13002
34 Palencia,De 40 a 44 años,Hombres,1 July,2004,1 de julio de 2004,7006
34 Palencia,De 40 a 44 años,Mujeres,1 July,2004,1 de julio de 2004,6718
34 Palencia,De 40 a 44 años,Total,1 July,2004,1 de julio de 2004,13724
34 Palencia,De 45 a 49 años,Hombres,1 July,2004,1 de julio de 2004,7097
34 Palencia,De 45 a 49 años,Mujeres,1 July,2004,1 de julio de 2004,6355
34 Palencia,De 45 a 49 años,Total,1 July,2004,1 de julio de 2004,13452
34 Palencia,De 5 a 9 años,Hombres,1 July,2004,1 de julio de 2004,3188
34 Palencia,De 5 a 9 años,Mujeres,1 July,2004,1 de julio de 2004,3093
34 Palencia,De 5 a 9 años,Total,1 July,2004,1 de julio de 2004,6281
34 Palencia,De 50 a 54 años,Hombres,1 July,2004,1 de julio de 2004,6037
34 Palencia,De 50 a 54 años,Mujeres,1 July,2004,1 de julio de 2004,5194
34 Palencia,De 50 a 54 años,Total,1 July,2004,1 de julio de 2004,11231
34 Palencia,De 55 a 59 años,Hombres,1 July,2004,1 de julio de 2004,5093
34 Palencia,De 55 a 59 años,Mujeres,1 July,2004,1 de julio de 2004,4618
34 Palencia,De 55 a 59 años,Total,1 July,2004,1 de julio de 2004,9711
34 Palencia,De 60 a 64 años,Hombres,1 July,2004,1 de julio de 2004,4207
34 Palencia,De 60 a 64 años,Mujeres,1 July,2004,1 de julio de 2004,4223
34 Palencia,De 60 a 64 años,Total,1 July,2004,1 de julio de 2004,8431
34 Palencia,De 65 a 69 años,Hombres,1 July,2004,1 de julio de 2004,3954
34 Palencia,De 65 a 69 años,Mujeres,1 July,2004,1 de julio de 2004,4464
34 Palencia,De 65 a 69 años,Total,1 July,2004,1 de julio de 2004,8418
34 Palencia,De 70 a 74 años,Hombres,1 July,2004,1 de julio de 2004,4410
34 Palencia,De 70 a 74 años,Mujeres,1 July,2004,1 de julio de 2004,5560
34 Palencia,De 70 a 74 años,Total,1 July,2004,1 de julio de 2004,9970
34 Palencia,De 75 a 79 años,Hombres,1 July,2004,1 de julio de 2004,3882
34 Palencia,De 75 a 79 años,Mujeres,1 July,2004,1 de julio de 2004,5187
34 Palencia,De 75 a 79 años,Total,1 July,2004,1 de julio de 2004,9069
34 Palencia,De 80 a 84 años,Hombres,1 July,2004,1 de julio de 2004,2454
34 Palencia,De 80 a 84 años,Mujeres,1 July,2004,1 de julio de 2004,4030
34 Palencia,De 80 a 84 años,Total,1 July,2004,1 de julio de 2004,6484
34 Palencia,De 85 a 89 años,Hombres,1 July,2004,1 de julio de 2004,969
34 Palencia,De 85 a 89 años,Mujeres,1 July,2004,1 de julio de 2004,2225
34 Palencia,De 85 a 89 años,Total,1 July,2004,1 de julio de 2004,3195
34 Palencia,Todas las edades,Hombres,1 July,2004,1 de julio de 2004,85132
34 Palencia,Todas las edades,Mujeres,1 July,2004,1 de julio de 2004,87460
34 Palencia,Todas las edades,Total,1 July,2004,1 de julio de 2004,172592
"35 Palmas, Las",90 y más años,Hombres,1 July,2004,1 de julio de 2004,911
